Purchase_Date,Falchion,Falchion_Autotronic_BS,Falchion_Autotronic_FN,Falchion_Autotronic_FT,Falchion_Autotronic_MW,Falchion_Autotronic_WW,Falchion_Black_laminate_BS,Falchion_Black_laminate_FN,Falchion_Black_laminate_FT,Falchion_Black_laminate_MW,Falchion_Black_laminate_WW,Falchion_Blue_Steel_BS,Falchion_Blue_Steel_FN,Falchion_Blue_Steel_FT,Falchion_Blue_Steel_MW,Falchion_Blue_Steel_WW,Falchion_Boreal_forest_BS,Falchion_Boreal_forest_FN,Falchion_Boreal_forest_FT,Falchion_Boreal_forest_MW,Falchion_Boreal_forest_WW,Falchion_Bright_Water_BS,Falchion_Bright_Water_FN,Falchion_Bright_Water_FT,Falchion_Bright_Water_MW,Falchion_Bright_Water_WW,Falchion_Case_Hardened_BS,Falchion_Case_Hardened_FN,Falchion_Case_Hardened_FT,Falchion_Case_Hardened_MW,Falchion_Case_Hardened_WW,Falchion_Crimson_web_BS,Falchion_Crimson_web_FN,Falchion_Crimson_web_FT,Falchion_Crimson_web_MW,Falchion_Crimson_web_WW,Falchion_Damascus_Steel_BS,Falchion_Damascus_Steel_FN,Falchion_Damascus_Steel_FT,Falchion_Damascus_Steel_MW,Falchion_Damascus_Steel_WW,Falchion_Doppler_FN,Falchion_Doppler_MW,Falchion_Fade_FN,Falchion_Fade_MW,Falchion_Forest_DDPAT_BS,Falchion_Forest_DDPAT_FN,Falchion_Forest_DDPAT_FT,Falchion_Forest_DDPAT_MW,Falchion_Forest_DDPAT_WW,Falchion_Freehand_BS,Falchion_Freehand_FN,Falchion_Freehand_FT,Falchion_Freehand_MW,Falchion_Freehand_WW,Falchion_Gamma_Doppler_FN,Falchion_Gamma_Doppler_MW,Falchion_Lore_BS,Falchion_Lore_FN,Falchion_Lore_FT,Falchion_Lore_MW,Falchion_Marble_Fade_FN,Falchion_Marble_Fade_MW,Falchion_Night_BS,Falchion_Night_FT,Falchion_Night_MW,Falchion_Rust_coat_BS,Falchion_Rust_coat_WW,Falchion_safari_mesh_BS,Falchion_safari_mesh_FT,Falchion_safari_mesh_MW,Falchion_safari_mesh_WW,Falchion_Scorched_BS,Falchion_Scorched_FN,Falchion_Scorched_FT,Falchion_Scorched_MW,Falchion_Scorched_WW,Falchion_Slaughter_FN,Falchion_Slaughter_FT,Falchion_Slaughter_MW,Falchion_Stained_BS,Falchion_Stained_FN,Falchion_Stained_FT,Falchion_Stained_MW,Falchion_Stained_WW,Falchion_Tiger_Tooth_FN,Falchion_Tiger_Tooth_MW,Falchion_Ultraviolet_FN,Falchion_Ultraviolet_FT,Falchion_Ultraviolet_MW,Falchion_Ultraviolet_WW,Falchion_Urban_masked_BS,Falchion_Urban_masked_FN,Falchion_Urban_masked_FT,Falchion_Urban_masked_MW,Falchion_Urban_masked_WW
Sep 20 2018,71.549,,,,,,,,,,,,,67.98,70.766,63.204,7.18,,58.64,64.921,62.069,,,,,,70.133,120.0,72.655,81.974,71.346,,,91.803,130.981,80.83,,102.614,69.694,86.214,86.235,187.449,,130.024,,50.343,,53.196,64.351,,,,,,,,,,,,,172.975,,,62.551,80.501,57.932,61.007,51.92,51.177,,52.104,48.757,,54.768,55.108,,126.883,,105.476,55.683,,55.042,58.347,54.667,142.32,,,65.594,,66.376,55.344,,51.655,,47.474
Sep 21 2018,73.687,,,,,,,,,,,64.195,,68.266,74.429,66.687,51.731,,57.985,64.979,52.44,,,,,,62.575,,75.804,81.863,76.118,68.261,,94.162,139.545,83.348,,105.061,79.878,,,175.544,,128.991,,51.801,,52.386,60.973,,,,,,,,,,,,,172.845,,50.629,60.887,91.816,58.5,,,49.798,,,48.517,,52.904,58.281,,130.891,98.69,112.301,51.889,87.894,55.655,57.287,56.455,146.745,,,71.211,,,52.632,,55.071,62.707,53.287
Sep 22 2018,74.014,,,,,,,,,,,66.813,89.98,66.466,72.522,66.541,53.106,,57.114,72.265,,,,,,,71.72,,70.799,90.752,69.223,66.586,,75.889,,93.233,,105.413,,87.201,,268.81,165.338,130.762,144.577,,,54.469,,59.86,,,,,,,,,,,,182.625,,55.118,64.534,77.61,63.576,,49.247,52.23,55.612,56.368,53.432,,53.846,64.713,47.698,128.229,103.484,114.369,55.691,,52.847,54.585,52.642,149.591,,,68.426,95.926,69.0,55.016,,52.593,56.003,56.181
Sep 23 2018,74.521,,,,,,,,,,,63.983,,67.273,68.529,64.74,49.631,,53.174,73.86,49.45,,,,,,65.365,117.27,72.219,97.252,72.455,57.5,,92.016,132.249,92.452,,98.008,76.707,56.392,,179.828,,125.599,,53.045,,54.06,57.368,56.296,,,,,,,,,,,,175.473,,58.62,64.523,82.01,61.638,,49.36,51.092,55.203,43.665,48.522,,53.987,55.42,55.386,125.027,,118.433,57.248,,57.199,57.134,54.229,131.945,,,69.464,99.671,68.842,,,55.244,64.822,58.13
Sep 24 2018,72.263,,,,,,,,,,,64.875,,66.792,75.894,57.079,55.235,,56.248,65.2,,,,,,,69.546,,74.639,88.286,73.645,71.951,,89.754,140.416,92.473,,106.464,70.505,91.268,,275.084,,130.144,138.898,50.036,,54.75,50.2,48.3,,,,,,,,,,,,193.984,,53.9,65.481,93.047,,,,52.499,55.31,,51.75,,54.864,67.745,49.318,136.5,108.008,116.308,57.56,,54.889,59.014,55.746,147.033,,,71.583,102.515,72.371,48.106,,51.38,68.01,51.753
Sep 25 2018,75.853,,,,,,,,,,,67.566,,69.061,77.803,62.735,,,57.377,,61.87,,,,,,,,73.857,98.877,70.005,,,87.425,,95.912,,,77.142,82.54,93.684,168.798,170.277,127.884,,52.806,,55.325,60.423,,,,,,,,,,,,,184.747,,59.473,64.131,100.02,59.077,,51.75,49.741,42.58,51.181,47.34,,55.597,59.025,56.147,,112.102,106.542,,94.013,55.301,59.321,54.616,140.012,,,72.857,85.49,69.285,,,53.878,61.12,58.187
Sep 26 2018,74.662,,,,,,,,,,,65.365,,66.619,67.963,64.226,52.905,,56.631,,56.01,,,,,,71.718,,73.161,99.99,74.02,71.249,,92.613,,71.552,,109.491,77.84,93.012,,170.497,170.282,133.128,,52.417,,55.01,60.508,57.234,,,,,,,,,,,,197.744,198.529,56.084,66.218,95.217,59.792,62.215,,53.586,50.953,55.33,,,55.989,58.52,52.35,122.677,101.673,114.942,52.338,,54.647,56.82,57.717,137.586,,,76.073,,74.181,55.482,,51.124,,53.441
Sep 27 2018,75.887,,,,,,,,,,,63.383,,68.327,71.397,68.923,53.411,,59.989,53.216,55.275,,,,,,74.06,,79.824,,68.864,68.714,,,,83.921,,93.574,80.496,91.573,,177.847,,131.915,,55.21,,56.247,59.76,60.964,,,,,,,,,,,,186.159,,,64.939,,60.635,,55.191,54.043,58.591,,52.188,,53.68,59.831,54.572,124.723,101.073,113.964,58.416,,59.983,62.611,56.634,142.289,,,82.626,94.164,,51.943,,53.546,59.029,
Sep 28 2018,77.9,,,,,,,,,,,57.43,,72.332,77.18,65.688,57.488,,59.192,,74.41,,,,,,74.735,141.677,76.311,103.041,74.168,80.467,,94.456,145.509,83.339,,,84.474,99.15,93.363,176.581,181.828,134.94,,50.286,,56.227,61.504,,,,,,,,,,,,,186.419,,58.926,65.364,84.973,62.931,,55.834,52.258,60.145,53.236,54.354,,50.828,55.154,53.572,124.256,106.679,112.345,,,60.774,59.338,57.741,145.318,,,76.575,,79.648,53.221,,57.567,,57.79
Sep 29 2018,74.716,,,,,,,,,,,69.331,,70.514,76.351,69.71,,,60.938,72.647,61.02,,,,,,79.82,,77.636,94.742,79.326,74.813,,97.906,,89.322,,108.259,75.791,98.341,,187.675,162.024,134.689,120.427,57.46,,56.895,60.937,,,,,,,,,,,,,180.625,,,66.551,86.761,60.919,,54.192,53.251,54.394,52.989,54.889,,58.021,62.116,51.748,127.614,99.77,114.948,55.555,,58.848,62.394,52.725,150.578,,,69.946,91.206,,56.716,,55.084,68.2,57.209
Sep 30 2018,78.903,,,,,,,,,,,67.12,,68.827,74.739,70.819,54.566,,59.585,74.459,57.151,,,,,,72.985,,76.153,93.001,77.046,,,97.252,,99.644,,105.261,77.179,98.662,,174.949,,134.535,143.475,52.704,,55.901,65.482,,,,,,,,,,,,,187.252,,57.591,69.391,89.44,63.493,,55.523,52.488,55.912,55.01,55.522,,55.35,56.975,,123.932,,119.484,57.86,,59.274,64.127,58.515,147.334,,,73.012,101.872,,56.163,,55.799,,57.125
Oct 01 2018,76.003,,,,,,,,,,,71.903,,66.63,71.501,66.468,54.665,,58.832,,,,,,,,64.74,,76.73,83.556,74.631,,,96.608,140.013,,,,85.727,97.8,72.891,183.019,199.58,133.111,,53.822,,58.186,62.01,51.0,,,,,,,,,,,,185.744,207.006,,69.816,93.577,65.007,78.72,55.537,53.002,55.753,56.884,54.889,,53.562,62.923,55.94,133.135,114.301,115.784,57.15,65.421,53.45,,59.874,143.272,,,68.337,97.495,74.778,57.834,,56.187,54.996,
Oct 02 2018,77.129,,,,,,,,,,,68.975,,71.063,77.084,65.048,57.461,,60.703,69.713,65.18,,,,,,77.028,,83.018,85.147,77.92,79.958,,96.961,,92.161,,,72.99,,,177.138,,135.886,,57.694,,55.609,58.53,,,,,,,,,,,,,182.096,,57.7,67.081,92.166,62.988,,54.436,56.409,58.681,,58.532,,59.13,61.444,59.129,131.565,,118.937,61.008,81.42,61.548,58.281,60.919,149.18,,,69.619,,67.48,57.07,,56.763,61.982,58.018
Oct 03 2018,77.842,,,,,,,,,,,67.84,,72.043,80.0,71.598,59.471,,59.313,,,,,,,,73.432,,75.459,91.75,79.755,,,94.004,132.704,,76.44,101.0,83.626,92.764,,202.202,,144.786,,52.995,,53.758,57.346,,,,,,,,,,,,,180.577,,60.333,60.263,96.61,62.436,,53.889,54.418,58.818,58.031,59.277,,55.341,63.609,,136.797,107.293,119.095,51.75,,58.721,53.01,57.055,149.78,149.814,,72.593,96.3,67.39,,,57.325,64.42,57.611
Oct 04 2018,81.597,,,,,,,,,,,69.774,,74.16,,68.873,,,61.004,,,,,,,,67.74,,80.586,92.277,,67.55,,87.508,145.798,75.21,,107.6,79.386,84.907,,585.319,185.55,133.836,,56.388,,57.321,,,,,,,,,,,,,,189.305,,60.579,69.897,,62.313,68.18,53.0,55.199,,,50.614,,55.674,62.976,56.373,138.492,99.405,120.215,52.974,,56.309,63.394,59.936,151.399,,,73.805,93.741,76.036,57.725,,55.7,63.886,
Oct 05 2018,81.338,,,,,,,,,,,73.589,,72.043,79.956,65.755,58.084,,57.392,72.471,,,,,,,76.245,,81.806,,75.07,91.367,,99.43,145.681,89.789,,103.556,73.055,77.565,,212.05,,137.437,,,,56.658,56.86,,,,,,,,,,,,,179.48,,,68.092,80.624,61.538,72.842,53.515,55.976,59.86,49.88,56.837,,52.343,54.764,59.886,130.369,110.297,115.779,56.346,,58.007,62.252,59.016,152.901,,,74.1,104.771,76.656,57.759,,55.654,56.671,58.557
Oct 06 2018,80.954,,,,,,,,,,,,,76.141,75.006,70.475,57.936,,59.526,,57.93,,,,,,75.81,,74.26,,80.125,,,103.242,130.185,98.353,,,74.166,91.83,71.229,187.379,,144.035,,54.74,,57.836,65.825,,,,,,,,,,,,,175.76,,61.627,73.418,85.322,62.891,,55.945,56.356,,52.32,58.274,,57.154,60.61,,131.061,99.08,116.025,54.96,,61.869,62.88,59.086,154.521,,,74.312,107.508,74.322,57.602,,56.542,63.304,61.132
Oct 07 2018,81.253,,,,,,,,,,,73.29,,72.534,82.263,67.025,52.087,,59.117,,46.0,,,,,,74.739,,80.129,90.251,77.32,,,100.327,151.81,80.609,,110.323,75.198,97.42,,184.455,,138.011,,51.66,,51.185,,,,,,,,,,,,,,175.067,,,67.726,82.917,63.091,,,57.245,60.492,,55.528,,57.058,63.071,,132.941,114.989,120.017,56.446,,58.444,57.016,55.955,147.416,,,69.04,95.5,64.17,59.857,,55.766,59.368,
Oct 08 2018,81.065,,,,,,,,,,,,,74.284,71.86,69.362,,,60.005,,63.526,,,,,,77.302,,75.503,96.472,,,,91.644,145.911,87.437,,105.14,75.81,97.33,,248.066,150.007,134.417,,51.75,,55.298,64.805,59.546,,,,,,,,,,,,181.647,,57.611,72.744,91.985,65.103,62.991,49.988,56.244,61.681,,55.774,,58.904,60.037,,136.578,106.82,114.34,57.189,,60.01,64.323,55.237,152.945,,,72.824,118.49,74.826,,,59.112,61.389,
Oct 09 2018,77.737,,,,,,,,,,,,,75.68,72.0,71.525,,,61.582,52.03,63.247,,,,,,81.922,,,91.997,,73.0,,93.76,151.391,,,109.788,74.842,102.522,,177.007,207.379,137.792,,,,56.652,66.41,,,,,,,,,,,,,183.676,,59.108,69.533,86.086,66.217,,55.236,55.06,54.942,51.8,58.32,,55.147,61.982,,133.84,97.257,122.948,60.659,,59.922,64.829,61.637,152.363,,,73.791,0.24,,57.332,,56.789,61.877,
Oct 10 2018,75.751,,,,,,,,,,,73.745,,74.88,80.426,,52.63,,62.649,73.874,64.009,,,,,,81.508,,84.663,89.209,74.847,74.659,,99.668,153.792,92.621,,107.054,76.35,96.059,,173.965,204.812,133.169,159.354,,,57.587,57.39,,,,,,,,,,,,,173.213,,57.085,70.056,94.125,63.801,,57.862,56.259,58.38,59.867,53.801,,56.477,67.62,58.899,141.287,111.218,126.701,56.863,,62.344,59.893,,147.431,,,74.333,,,54.553,,58.577,66.34,
Oct 11 2018,79.247,,,,,,,,,,,77.681,,74.746,80.167,68.452,60.002,,61.758,73.511,54.05,,,,,,,,80.44,85.236,79.98,89.032,,97.513,190.738,,,,79.167,93.968,,160.443,203.03,137.089,,,,56.005,67.74,58.378,,,,,,,,,,,,180.681,,51.797,72.837,96.78,65.482,62.952,57.622,55.835,,48.61,53.79,,58.875,,51.6,141.6,109.376,122.459,59.314,,62.321,66.024,53.261,156.564,,,74.438,,,51.794,,60.29,64.284,
Oct 12 2018,82.197,,,,,,,,,,,76.96,,79.408,77.532,72.072,59.016,,60.566,74.535,,,,,,,91.996,,86.545,89.364,76.699,65.98,,92.915,159.448,,,111.12,77.22,,93.361,239.944,,134.396,164.509,46.03,,56.111,60.104,,,,,,,,,,,,,190.801,,54.003,70.526,89.477,68.691,66.504,61.549,54.052,,61.016,,,57.899,58.265,60.915,148.94,118.214,128.535,57.055,,60.612,66.925,60.152,146.972,,,75.764,,76.897,51.014,,57.078,69.785,
Oct 13 2018,81.45,,,,,,,,,,,77.309,89.997,73.902,82.882,73.781,,,61.504,64.4,63.157,,,,,,105.749,132.842,84.006,84.529,,70.556,,90.464,,100.691,79.146,,78.413,92.529,,159.051,,137.88,,53.863,,58.78,66.814,51.025,,,,,,,,,,,,197.098,152.99,57.875,71.562,94.531,63.252,,,51.195,58.109,,54.451,,54.925,67.461,,134.582,,127.351,60.923,69.648,60.873,61.459,59.156,156.535,,,75.122,107.292,,47.991,,59.39,68.27,
Oct 14 2018,81.537,,,,,,,,,,,68.762,,77.216,84.995,76.882,51.34,,61.99,,62.579,,,,,,64.36,,80.919,86.308,76.262,,,93.508,149.87,86.613,60.339,105.844,75.946,97.738,,218.408,,130.816,,57.472,,58.762,64.818,,,,,,,,,,,,,189.652,,59.495,70.303,100.0,64.333,,54.292,56.087,53.42,55.718,57.627,,59.223,63.996,,133.488,117.506,124.25,58.384,104.473,63.728,67.93,63.031,141.046,,,72.854,115.665,66.675,59.94,,57.789,68.42,57.819
Oct 15 2018,80.52,,,,,,,,,,,,,69.411,75.26,68.372,56.174,86.61,60.328,62.926,63.898,,,,,,64.8,,90.816,89.704,81.994,,,98.99,174.286,,83.018,113.011,80.34,93.869,,324.985,,137.086,,55.073,,59.615,,,,,,,,,,,,,,199.01,,55.31,67.184,98.099,66.415,,56.131,55.99,55.105,50.039,58.13,,55.716,59.26,51.701,139.353,111.863,123.242,,,58.297,60.244,59.486,140.389,,,74.3,105.368,64.36,59.342,,54.497,,62.419
Oct 16 2018,80.465,,,,,,,,,,,66.677,,68.72,80.18,70.539,59.978,,61.484,73.607,65.165,,,,,,75.114,,91.454,90.285,83.445,,,96.985,177.372,100.05,,100.795,78.213,,86.25,325.226,240.28,133.735,,58.461,,58.962,63.286,,,,,,,,,,,,,193.18,197.702,,71.054,93.049,64.868,,,54.996,,,53.15,,58.336,,,128.698,117.398,125.336,60.959,,60.894,61.368,62.191,141.032,,,70.099,103.007,76.613,52.819,,57.743,58.09,58.002
Oct 17 2018,79.015,,,,,,,,,,,79.84,,76.577,84.561,76.65,,,62.136,73.419,68.998,,,,,,78.522,,78.492,94.786,84.997,,,98.969,155.103,,,,78.363,98.326,94.64,340.869,,133.823,,,,57.781,,,,,,,,,,,,,,198.111,191.43,,69.676,87.03,66.34,73.379,49.52,59.02,58.167,59.027,55.555,,58.462,70.57,,133.611,119.392,128.142,60.624,,64.102,64.263,64.032,142.747,,,75.366,118.868,,58.82,,53.993,,
Oct 18 2018,80.492,,,,,,,,,,,,,76.083,79.138,71.56,59.136,80.293,60.183,71.48,58.0,,,,,,78.034,,79.605,107.774,75.399,,,97.985,137.36,,,110.008,78.291,100.495,90.14,268.696,,139.259,,59.144,,61.743,66.276,,,,,,,,,,,,,188.142,,58.02,68.058,94.85,61.791,70.254,55.427,51.844,52.5,56.969,,,56.932,65.188,,129.678,120.952,,61.619,,57.617,57.66,60.802,149.328,,,77.199,114.221,76.645,57.736,,58.021,70.957,
Oct 19 2018,80.777,,,,,,,,,,,,,73.607,80.073,75.389,,,62.425,71.352,,,,,,,79.658,,84.963,82.51,80.571,66.742,,95.19,163.334,,,93.915,87.323,103.39,,186.952,,140.45,139.304,52.672,,56.375,65.716,60.481,,,,,,,,,,,,196.0,143.581,58.945,72.826,94.321,65.405,71.01,53.006,57.518,,58.615,,,58.452,68.014,59.358,139.12,,123.258,62.65,,40.767,62.906,60.027,144.04,,,76.071,108.702,,,,59.958,,60.018
Oct 20 2018,77.827,,,,,,,,,,,66.148,,71.712,78.248,65.605,,,62.305,66.301,,,,,,,77.086,,79.478,92.231,78.88,61.86,,99.174,140.39,99.608,,118.474,90.273,105.368,,181.414,,135.574,,58.702,,54.631,66.845,,,,,,,,,,,,,187.334,,54.7,71.014,99.85,65.469,,57.909,53.906,60.239,55.142,56.179,,40.945,,58.02,132.001,97.499,121.156,62.672,,60.287,61.352,59.989,136.959,,,76.38,,76.281,50.62,,58.251,64.818,61.405
Oct 21 2018,76.721,,,,,,,,,,,70.993,,73.756,,75.969,,,61.662,,,,,,,,76.815,,84.919,92.19,77.009,73.173,,100.58,134.021,,,106.212,79.202,104.804,,180.277,,135.209,131.71,,,58.07,65.85,,,,,,,,,,,,,187.09,,57.543,65.671,97.35,66.79,70.439,57.499,55.712,60.469,,,,57.99,,,137.378,,108.67,,,62.121,53.265,60.751,151.789,,,80.066,98.855,69.264,,,62.063,,
Oct 22 2018,79.148,,,,,,,,,,,,,72.363,72.376,65.858,59.7,,62.669,,,,,,,,65.51,,82.245,97.252,83.146,67.455,,92.36,157.472,81.0,,,74.55,,,178.161,,132.659,,,122.665,60.608,68.184,,,,,,,,,,,,,212.511,161.0,52.81,68.816,,67.046,,46.0,54.222,60.92,,53.99,,57.625,66.309,,144.608,105.539,111.152,,,52.76,54.143,58.022,139.116,,,73.511,103.094,74.432,50.678,,58.464,58.631,
Oct 23 2018,80.397,,,,,,,,,,,64.0,,73.774,76.049,64.87,60.019,,58.347,71.047,62.981,,,,,,65.02,,78.483,100.812,75.232,80.497,,86.837,170.389,,,106.685,74.701,,,193.788,,137.699,149.5,,,55.392,60.463,,,,,,,,,,,,,197.355,,60.426,62.441,94.185,62.709,,,57.421,55.105,55.408,53.233,,52.548,67.214,62.441,139.96,113.432,121.284,56.045,,,59.154,55.502,139.773,141.492,,74.456,114.979,70.738,49.99,,58.189,68.514,
Oct 24 2018,79.469,,,,,,,,,,,71.995,,76.403,79.078,68.484,55.433,,57.31,,52.719,,,,,,74.117,,75.45,80.941,80.238,69.795,,96.092,151.898,,,114.988,77.325,84.0,,197.502,,130.998,,,,52.811,64.212,,,,,,,,,,,,,196.036,,,73.368,97.013,65.149,,,51.496,,,,,61.4,69.337,,,101.105,124.977,60.89,,63.571,55.043,57.483,138.456,,,75.823,,78.792,53.855,,56.163,64.78,51.33
Oct 25 2018,83.861,,,,,,,,,,,,,69.338,70.221,62.864,,,57.908,62.311,,,,,,,83.796,,79.097,86.04,79.902,,,98.744,,98.807,,94.493,79.178,,84.996,292.02,,136.842,142.076,,,57.285,60.391,,,,,,,,,,,,,191.759,,66.948,72.74,92.175,64.268,,56.081,57.859,53.515,,55.486,,56.889,66.499,68.226,136.78,111.547,119.749,54.751,72.382,61.996,62.029,55.707,143.087,,,,97.945,,,,60.095,60.95,
Oct 26 2018,75.61,,,,,,,,,,,72.415,,70.26,76.164,71.785,,,60.625,,,,,,,,,118.322,74.356,95.578,77.32,67.557,,89.142,150.793,81.03,,,74.986,88.55,85.016,174.309,,137.957,,58.02,,54.348,59.809,60.635,,,,,,,,,,,,194.088,,51.2,65.066,,63.503,,58.326,51.379,59.77,,58.041,,54.911,67.925,,129.765,,127.265,,,55.84,61.494,55.831,135.299,,,73.305,,74.744,58.329,,59.491,63.871,
Oct 27 2018,76.516,,,,,,,,,,,65.795,,66.227,78.263,63.226,,,58.684,68.624,,,,,,,,,74.176,,,69.584,,98.677,156.99,,,107.757,74.957,89.108,,192.216,,104.452,121.23,49.275,,55.676,,52.176,,,,,,,,,,,,174.481,,49.967,67.854,81.243,64.113,,,54.5,53.103,,51.25,,56.726,66.632,52.18,130.185,91.64,110.58,56.072,,59.007,,52.66,141.387,,,67.205,111.665,,56.413,,57.212,65.22,65.192
Oct 28 2018,72.077,,,,,,,,,,,69.336,,67.523,70.736,66.868,,,57.537,68.595,,,,,,,75.003,,82.65,88.182,,74.192,,99.613,,,,91.44,84.043,91.94,,278.772,239.73,129.916,,,,56.496,65.43,,,,,,,,,,,,,180.114,,52.927,69.447,89.52,60.947,,,50.35,59.397,,,,55.787,65.114,,131.16,111.94,113.273,60.996,,53.512,60.218,58.631,140.333,,,65.517,95.437,,60.672,,54.116,,
Oct 29 2018,73.16,,,,,,,,,,,60.69,,69.676,66.971,74.148,,,59.008,71.646,62.977,,,,,,59.499,,77.683,101.744,80.031,67.277,,90.018,129.62,79.41,,107.24,70.462,90.0,81.819,179.754,,133.649,,57.054,,55.74,64.351,,,,,,,,,,,,,164.475,,56.936,69.378,84.152,63.74,,56.803,51.42,56.088,,,,55.124,,58.554,137.066,,124.779,59.282,,61.212,63.465,57.122,136.703,,,72.713,,,57.5,,55.698,61.502,
Oct 30 2018,72.484,,,,,,,,,,,,,71.465,69.62,66.015,55.94,,59.661,58.9,57.763,,,,,,72.203,,77.584,80.553,74.414,70.085,,91.283,141.094,94.258,61.226,101.874,75.528,83.713,,193.883,,135.862,,,,54.2,59.39,,,,,,,,,,,,,170.396,,58.859,68.557,,61.52,,,54.086,55.68,,51.905,,55.909,,49.006,128.574,113.243,117.686,57.508,,56.236,58.921,52.64,142.786,,,74.91,109.377,,,,53.925,61.98,
Oct 31 2018,76.91,,,,,,,,,,,64.341,,68.636,72.202,68.191,53.472,,60.211,68.222,57.815,,,,,,,,75.507,109.186,89.762,,,96.616,145.108,,,90.924,77.205,,,179.01,,126.234,,53.217,,53.989,53.04,,,,,,,,,,,,,182.625,,57.874,63.912,89.225,58.267,,53.604,51.893,53.404,46.94,56.051,,56.772,71.798,,126.862,110.708,114.999,54.309,68.865,54.55,64.881,54.791,135.57,,,71.314,106.05,,50.776,,53.747,67.811,52.264
Nov 01 2018,72.592,,,,,,,,,,,61.627,,64.873,73.933,71.357,49.773,,63.118,59.372,54.94,,,,,,72.414,,96.458,94.012,78.994,66.95,,95.177,,75.0,,88.17,80.916,84.03,,172.831,,124.158,,54.62,,53.725,58.791,50.85,,,,,,,,,,,,179.716,226.661,59.39,64.746,,59.695,,,55.108,57.564,,53.845,,55.25,,53.366,135.66,,118.396,62.182,,61.015,59.728,,130.823,,,72.118,,78.018,55.916,,58.06,67.939,56.243
Nov 02 2018,76.259,,,,,,,,,,,67.944,,75.594,76.317,71.7,56.911,,63.671,64.849,51.53,,,,,,73.14,,77.307,89.761,83.95,,,91.679,149.057,,,107.639,76.289,,,200.221,,132.811,,56.917,,58.034,62.683,50.6,,,,,,,,,,,,176.067,,,63.629,94.578,62.893,,56.455,56.465,57.523,56.558,50.28,,54.222,,,142.03,113.26,119.167,53.15,,59.63,61.167,60.812,136.653,,,71.837,116.519,80.42,55.592,,57.931,,52.547
Nov 03 2018,74.019,,,,,,,,,,,61.105,,73.724,69.0,71.838,56.677,,56.399,,63.53,,,,,,75.286,,75.654,91.746,71.644,73.864,,97.973,,,,,79.816,92.841,,187.891,,129.267,130.87,54.456,,52.45,63.558,59.932,,,,,,,,,,,,181.37,,59.003,66.716,94.592,65.228,,,55.28,,,,,51.481,70.495,,,95.12,119.434,51.487,,54.123,61.325,51.564,140.115,,,71.295,,,55.868,,57.107,68.0,
Nov 04 2018,76.229,,,,,,,,,,,67.3,68.85,62.42,70.925,63.105,54.795,,61.648,69.498,,,,,,,78.367,,81.714,80.93,79.661,,,91.175,150.765,91.232,,103.473,75.191,85.734,,176.451,145.108,129.837,,53.183,,57.565,66.132,60.51,,,,,,,,,,,,172.897,,,67.436,93.356,66.027,,54.57,55.03,58.481,,48.383,,54.737,,57.5,136.835,,121.018,59.847,,59.505,64.738,54.759,142.852,,,75.902,101.944,82.385,57.818,,59.732,66.379,58.502
Nov 05 2018,75.875,,,,,,,,,,,70.119,,69.879,69.277,65.292,,,57.783,,,,,,,,78.22,,84.418,93.04,80.788,,,95.469,160.281,86.014,,,74.971,95.617,,179.268,,132.921,149.21,,,58.79,60.862,,,,,,,,,,,,,181.886,,56.085,64.674,89.899,59.752,72.23,56.342,53.857,,,,,57.124,60.643,59.961,130.385,104.899,112.638,51.664,74.06,60.13,58.842,59.023,136.493,,,67.592,97.365,,53.3,,56.038,57.313,
Nov 06 2018,78.652,,,,,,,,,,,64.619,,55.589,75.153,68.448,,,57.643,68.233,60.75,,,,,,68.278,,78.471,93.63,,68.299,,97.603,158.596,85.545,90.254,93.75,77.546,,,166.648,,132.197,,57.774,,57.13,58.559,,,,,,,,,,,,,167.407,,58.659,66.903,98.69,62.371,55.009,53.691,55.091,54.061,,54.133,,56.35,65.416,57.277,141.049,111.29,121.726,53.724,,58.322,62.59,56.984,132.216,,,66.239,,59.17,49.057,,54.651,65.046,
Nov 07 2018,76.717,,,,,,,,,,,67.364,,67.735,71.287,70.027,,,62.146,64.794,60.78,,,,,,66.171,,84.351,77.862,80.219,64.807,,92.01,176.402,94.122,,110.88,72.558,91.032,,170.514,,131.267,,49.37,,57.111,,50.66,,,,,,,,,,,,183.185,,,64.88,101.993,65.478,,,52.693,57.51,50.636,57.431,,56.844,,,134.0,,115.412,59.225,,54.546,59.223,58.021,133.813,,,69.507,104.996,,53.491,,57.945,56.757,57.265
Nov 08 2018,75.978,,,,,,,,,,,70.012,,70.189,75.015,63.817,52.1,,61.655,59.394,63.511,,,,,,77.65,,85.501,90.0,,,,97.98,129.312,94.104,,108.986,65.41,95.574,91.703,287.743,174.963,130.226,,,,56.343,66.52,,,,,,,,,,,,,192.64,,,63.571,,63.397,,,56.977,,,55.724,,53.894,,59.283,140.838,,115.654,57.941,,54.874,,56.852,132.82,,,65.476,,70.125,53.331,,55.438,63.362,
Nov 09 2018,76.559,,,,,,,,,,,71.083,,69.57,71.553,69.373,52.744,,59.898,,,,,,,,70.33,,110.778,87.306,80.017,65.402,,93.043,,76.51,,,76.658,93.138,,172.702,,130.537,134.98,57.632,,57.519,62.4,60.359,,,,,,,,,,,,192.4,,58.65,68.169,,62.534,59.629,53.488,50.776,55.989,52.222,57.735,,57.688,60.566,,130.06,106.356,115.7,55.555,,58.475,64.369,53.874,133.666,210.984,,72.912,91.12,,,,56.537,,57.528
